Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2020-09-04 06:29:32,false,"Noxubee County Running","12.00","1,334","01:14:11","0","0","182","199","6:11","1:33","66","75","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:08.03","13","0.0","01:14:04","01:41:26","220","253"
Running,2020-09-03 06:45:20,false,"Oktibbeha County Running","6.53","725","00:45:28","0","0","179","189","6:57","6:24","158","161","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:41.46","7","0.0","00:45:25","00:47:02","259","339"
Running,2020-09-02 06:42:49,false,"Oktibbeha County Running","9.73","1,077","01:05:36","0","0","180","190","6:45","6:05","223","207","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","04:34.100","10","0.0","01:05:35","01:10:37","289","386"
Running,2020-09-01 05:37:18,false,"Oktibbeha County Running","9.01","968","01:02:22","0","0","181","205","6:56","4:37","269","278","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.43","16","0.0","01:01:06","01:27:09","298","355"
Running,2020-08-31 08:13:32,false,"Starkville Running","6.00","664","00:42:45","0","0","177","188","7:08","6:22","126","119","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:54.92","6","0.0","00:42:41","00:44:35","338","401"
Running,2020-08-30 06:39:30,false,"Noxubee County Running","16.02","1,742","01:43:21","0","0","181","190","6:27","5:40","186","174","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:06.30","17","0.0","01:43:16","01:49:05","219","297"
Running,2020-08-29 07:49:45,false,"Oktibbeha County Running","10.00","1,103","01:09:35","0","0","176","183","6:57","6:19","197","199","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.37","11","0.0","01:09:32","01:17:14","187","266"
Running,2020-08-28 16:43:08,false,"Starkville Running","4.16","460","00:29:26","0","0","176","182","7:05","6:02","66","65","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:07.38","5","0.0","00:29:20","00:32:11","318","376"
Running,2020-08-28 07:17:50,false,"Oktibbeha County Running","2.00","225","00:14:42","0","0","178","185","7:20","1:56","26","26","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.47","3","0.0","00:14:41","00:15:54","259","287"
Running,2020-08-28 06:31:30,false,"Oktibbeha County Running","6.01","677","00:32:54","0","0","187","199","5:29","4:49","177","187","1.57","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.30","7","0.0","00:32:53","00:32:54","261","344"
Running,2020-08-28 05:47:09,false,"Oktibbeha County Running","2.32","259","00:16:40","0","0","177","184","7:10","6:28","77","77","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:11.14","3","0.0","00:16:39","00:35:01","271","344"
Running,2020-08-27 06:54:49,false,"Oktibbeha County Running","10.00","1,105","01:10:49","0","0","178","193","7:05","6:30","183","178","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:52.46","10","0.0","01:10:48","01:13:45","306","401"
Running,2020-08-26 07:09:57,false,"Oktibbeha County Running","10.02","1,103","01:06:53","0","0","181","188","6:41","5:51","277","293","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:07.44","11","0.0","01:06:51","01:11:27","230","371"
Running,2020-08-25 14:57:16,false,"Starkville Running","4.00","444","00:27:51","0","0","179","191","6:57","6:21","37","35","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.31","5","0.0","00:27:49","00:29:13","318","375"
Running,2020-08-25 05:29:08,false,"Oktibbeha County Running","10.33","1,104","01:17:26","0","0","174","234","7:30","4:26","85","88","1.21","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:29.66","20","0.0","01:13:08","01:45:21","261","334"
Running,2020-08-24 07:24:02,false,"Oktibbeha County Running","9.00","998","01:03:28","0","0","176","184","7:03","6:28","209","224","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.46","10","0.0","01:03:26","01:08:58","217","314"
Running,2020-08-23 06:41:52,false,"Oktibbeha County Running","16.00","1,753","01:43:50","0","0","183","199","6:29","5:23","430","462","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:41.91","16","0.0","01:43:46","01:54:02","230","371"
Running,2020-08-22 08:28:02,false,"Oktibbeha County Running","8.00","887","00:54:36","0","0","181","188","6:49","6:22","159","151","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.01","9","0.0","00:54:35","00:58:00","233","302"
Running,2020-08-21 17:13:22,false,"Starkville Running","4.19","461","00:35:43","0","0","179","188","8:32","6:28","51","51","1.05","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:48.70","5","0.0","00:29:06","00:36:38","318","375"
Running,2020-08-21 06:43:58,false,"Oktibbeha County Running","10.01","1,115","01:02:06","0","0","183","199","6:12","4:50","341","352","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.03","12","0.0","01:02:00","01:20:35","253","384"
Running,2020-08-20 09:03:51,false,"Starkville Running","0.07","3","00:07:35.2","0","0","118","121","--","1:25","--","--","0.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:35.21","1","0.0","00:00:06","00:07:41.9","356","360"
Running,2020-08-20 07:13:50,false,"Oktibbeha County Running","10.00","1,107","01:08:14","0","0","180","192","6:49","6:21","178","159","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:30.43","10","0.0","01:08:13","01:09:49","187","302"
Running,2020-08-19 06:38:18,false,"Oktibbeha County Running","13.00","1,428","01:24:12","0","0","182","194","6:29","5:32","372","375","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.65","14","0.0","01:24:09","01:29:06","299","384"
Running,2020-08-18 06:36:34,false,"Oktibbeha County Running","10.00","1,062","01:07:38","0","0","180","238","6:46","4:26","47","51","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.48","19","0.0","01:04:21","01:30:19","259","287"
Running,2020-08-17 07:06:41,false,"Oktibbeha County Running","10.05","1,116","01:09:08","0","0","181","188","6:53","6:24","258","256","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:20.56","11","0.0","01:09:06","01:09:56","259","394"
Running,2020-08-16 06:43:49,false,"Oktibbeha County Running","16.64","1,825","01:47:54","0","0","182","196","6:29","5:14","440","458","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:54.95","17","0.0","01:47:51","02:02:00","230","371"
Running,2020-08-15 07:15:03,false,"Oktibbeha County Running","10.00","1,113","01:08:13","0","0","180","189","6:49","6:15","187","181","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:39.97","10","0.0","01:08:00","01:12:25","233","302"
Running,2020-08-14 17:09:37,false,"Oktibbeha County Running","4.00","445","00:27:16","0","0","178","185","6:49","6:27","31","34","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:41.09","4","0.0","00:27:15","00:27:47","259","286"
Running,2020-08-14 06:10:36,false,"Oktibbeha County Running","9.05","1,004","00:55:02","0","0","183","201","6:05","4:41","195","191","1.44","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.26","11","0.0","00:54:56","01:20:06","292","371"
Running,2020-08-13 08:12:54,false,"Oktibbeha County Running","10.00","1,106","01:07:49","0","0","178","185","6:47","6:16","158","151","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.62","11","0.0","01:07:45","01:10:06","234","302"
Running,2020-08-12 07:10:10,false,"Oktibbeha County Running","12.00","1,324","01:18:50","0","0","181","191","6:34","5:58","279","274","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:16.94","12","0.0","01:18:45","01:25:12","289","389"
Running,2020-08-11 18:03:34,false,"Starkville Running","5.00","552","00:35:19","0","0","174","185","7:04","6:34","61","62","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:56.17","5","0.0","00:35:18","00:37:46","315","375"
Running,2020-08-11 07:26:21,false,"Oktibbeha County Running","10.08","1,116","01:08:31","0","0","176","185","6:48","6:17","286","296","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:30.80","11","0.0","01:08:28","01:12:03","230","370"
Running,2020-08-10 07:06:26,false,"Oktibbeha County Running","9.00","1,001","01:01:06","0","0","178","185","6:47","6:07","184","182","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.80","10","0.0","01:01:04","01:03:00","259","348"
Running,2020-08-09 07:43:26,false,"Oregon County Running","12.00","1,323","01:21:17","0","0","178","188","6:47","6:03","613","614","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:28.28","12","0.0","01:21:14","01:30:31","640","874"
Running,2020-08-08 07:54:10,false,"Ellis Running","5.00","552","00:34:29","0","0","179","190","6:54","6:29","84","79","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:41.77","5","0.0","00:34:28","00:36:38","2,119","2,155"
Running,2020-08-07 08:45:48,false,"Boulder Running","1.97","220","00:14:22","0","0","181","190","7:17","6:44","7","4","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:54.12","2","0.0","00:14:21","00:15:22","5,305","5,321"
Running,2020-08-07 07:41:24,false,"Boulder Running","7.17","789","00:42:49","0","0","181","198","5:58","4:48","7","7","1.48","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.26","9","0.0","00:42:48","00:56:38","5,300","5,314"
Running,2020-08-06 07:36:51,false,"Boulder County Running","7.00","778","00:48:31","0","0","176","189","6:56","6:30","158","157","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:42.45","7","0.0","00:48:30","00:50:33","5,281","5,442"
Running,2020-08-05 07:14:56,false,"Boulder County Running","10.00","1,105","01:06:18","0","0","181","188","6:38","6:09","571","581","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.22","11","0.0","01:06:15","01:08:10","5,164","5,426"
Running,2020-08-04 07:15:32,false,"Boulder County Running","10.00","1,105","01:08:59","0","0","178","210","6:54","4:25","496","503","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:23.03","20","0.0","01:08:54","01:15:34","5,189","5,340"
Running,2020-08-03 17:04:20,false,"Boulder Running","4.00","441","00:28:39","0","0","176","210","7:10","6:18","113","115","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:02.65","4","0.0","00:28:39","00:30:14","5,281","5,400"
Running,2020-08-02 08:31:25,false,"Gilpin County Running","18.00","1,977","01:52:39","0","0","182","194","6:15","5:27","909","932","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.40","19","0.0","01:52:34","02:03:40","8,386","9,229"
Running,2020-08-01 09:43:27,false,"Boulder County Running","12.04","1,332","01:24:17","0","0","177","226","7:00","6:17","268","268","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:16.15","13","0.0","01:24:14","01:26:41","5,282","5,463"
Running,2020-07-31 18:17:03,false,"Boulder Running","5.00","553","00:34:40","0","0","178","188","6:56","6:12","30","26","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:44.93","5","0.0","00:34:39","00:36:57","5,301","5,348"
Running,2020-07-31 07:13:57,false,"Superior Running","11.00","1,219","01:15:36","0","0","178","188","6:52","6:11","433","449","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.69","12","0.0","01:15:34","01:19:29","5,367","5,741"
Running,2020-07-30 07:33:49,false,"Boulder County Running","12.01","1,330","01:22:53","0","0","180","190","6:54","6:13","454","460","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:07.08","13","0.0","01:22:49","01:31:00","5,033","5,359"
Running,2020-07-29 18:17:16,false,"Boulder Running","5.96","658","00:42:01","0","0","176","186","7:03","6:25","160","163","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:46.89","6","0.0","00:41:59","00:44:41","5,252","5,401"
Running,2020-07-29 07:16:20,false,"Boulder County Running","10.05","1,110","01:03:43","0","0","182","198","6:21","4:57","315","319","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:00.41","20","0.0","01:03:34","01:16:17","5,176","5,341"
Running,2020-07-28 06:48:06,false,"Boulder County Running","14.01","1,554","01:33:29","0","0","179","188","6:40","6:02","658","667","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:05.09","15","0.0","01:33:12","01:39:35","5,250","5,425"
Running,2020-07-26 07:17:30,false,"Boulder County Running","19.09","2,102","02:03:12","0","0","181","193","6:27","5:42","524","518","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:34.32","20","0.0","02:03:09","02:16:49","5,175","5,339"
Running,2020-07-25 09:50:32,false,"Superior Running","12.00","1,327","01:23:40","0","0","177","186","6:58","6:22","412","414","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.19","13","0.0","01:23:36","01:29:39","5,257","5,524"
Running,2020-07-24 17:46:28,false,"Boulder County Running","7.00","775","00:49:10","0","0","178","186","7:01","6:27","155","150","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:41.57","7","0.0","00:49:08","00:51:09","5,282","5,437"
Running,2020-07-24 07:19:27,false,"Louisville Running","9.01","991","00:58:50","0","0","180","201","6:32","3:58","117","116","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:46.48","10","0.0","00:58:48","01:12:42","5,604","5,672"
Running,2020-07-23 07:21:13,false,"Superior Running","12.06","1,334","01:24:00","0","0","179","192","6:58","6:13","499","489","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:25.00","13","0.0","01:23:57","01:28:36","5,257","5,634"
Running,2020-07-22 07:24:43,false,"Boulder County Running","14.00","1,548","01:32:30","0","0","181","194","6:36","5:44","477","495","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.81","15","0.0","01:32:28","01:37:18","5,033","5,360"
Running,2020-07-21 17:46:22,false,"Boulder Running","4.00","445","00:28:46","0","0","176","184","7:11","6:45","114","148","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.38","5","0.0","00:28:45","00:30:37","5,255","5,412"
Running,2020-07-21 07:17:55,false,"Boulder County Running","11.03","1,213","01:12:45","0","0","180","196","6:36","5:08","605","611","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:59.82","29","0.0","01:12:38","01:16:59","5,129","5,429"
Running,2020-07-20 17:47:12,false,"Boulder County Running","4.00","443","00:29:23","0","0","175","187","7:21","6:16","271","272","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:55.77","4","0.0","00:29:19","00:33:35","5,477","5,737"
Running,2020-07-20 08:00:20,false,"Boulder County Running","7.03","780","00:49:34","0","0","176","184","7:03","6:27","169","169","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:14.41","8","0.0","00:49:32","00:51:26","5,282","5,443"
Running,2020-07-19 07:33:11,false,"Boulder County Running","18.00","1,983","01:57:23","0","0","180","192","6:31","5:51","599","582","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:13.81","18","0.0","01:57:21","02:08:41","5,175","5,381"
Running,2020-07-18 09:17:53,false,"Boulder County Running","12.01","1,331","01:22:23","0","0","176","187","6:52","6:18","631","637","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.50","13","0.0","01:22:19","01:27:26","5,033","5,360"
Running,2020-07-17 17:27:10,false,"Boulder Running","6.02","664","00:42:48","0","0","172","184","7:07","6:40","82","85","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:09.51","7","0.0","00:42:47","00:46:57","5,251","5,348"
Running,2020-07-16 17:12:30,false,"Boulder Running","5.37","595","00:38:18","0","0","176","188","7:08","6:05","131","160","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:42.55","6","0.0","00:38:16","00:40:00","5,275","5,414"
Running,2020-07-16 07:40:32,false,"Boulder County Running","8.00","890","00:55:36","0","0","177","186","6:57","6:12","152","152","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:40.51","8","0.0","00:55:34","00:57:16","5,254","5,369"
Running,2020-07-15 07:29:14,false,"Boulder County Running","14.00","1,525","01:26:53","0","0","182","194","6:12","5:18","327","325","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.32","15","0.0","01:26:51","01:31:08","5,092","5,236"
Running,2020-07-14 17:16:39,false,"Boulder Running","6.00","661","00:42:19","0","0","177","186","7:03","6:17","154","156","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.94","7","0.0","00:42:18","00:45:33","5,243","5,401"
Running,2020-07-13 07:17:48,false,"Boulder County Running","10.96","1,217","01:15:08","0","0","178","190","6:51","6:05","242","238","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:30.48","11","0.0","01:15:03","01:19:06","5,279","5,449"
Running,2020-07-12 07:18:34,false,"Boulder County Running","12.01","1,325","01:17:54","0","0","181","190","6:29","5:18","584","596","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.40","13","0.0","01:17:53","01:26:17","5,131","5,420"
Running,2020-07-11 08:47:57,false,"Boulder Running","5.00","550","00:36:42","0","0","177","190","7:21","6:34","140","140","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:59.70","5","0.0","00:36:41","00:48:21","5,249","5,399"
Running,2020-07-10 07:48:13,false,"Boulder County Running","8.98","987","00:55:27","0","0","181","190","6:10","5:06","398","391","1.44","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:27.71","9","0.0","00:55:20","01:06:17","5,366","5,730"
Running,2020-07-09 07:40:19,false,"Boulder County Running","6.95","771","00:48:06","0","0","175","182","6:55","6:26","136","136","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:27.69","7","0.0","00:48:05","00:52:51","5,282","5,420"
Running,2020-07-07 07:36:37,false,"Boulder County Running","8.01","887","00:54:08","0","0","179","188","6:46","6:09","424","422","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.92","10","0.0","00:54:06","00:59:11","5,294","5,441"
Running,2020-07-05 07:17:27,false,"Boulder County Running","20.01","2,204","02:09:11","0","0","182","242","6:28","5:42","533","536","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.02","21","0.0","02:09:05","02:19:13","5,175","5,372"
Running,2020-07-04 10:08:45,false,"Boulder County Running","11.40","1,256","01:19:19","0","0","179","196","6:57","6:13","259","271","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:50.49","12","0.0","01:19:16","01:23:10","5,269","5,463"
Running,2020-07-03 07:05:12,false,"Larimer County Running","12.33","1,244","02:54:49","0","0","137","242","14:11","6:33","2,844","2,854","0.81","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:36.75","13","0.0","02:53:53","03:43:06","7,793","9,154"
Running,2020-07-02 17:09:15,false,"Boulder Running","4.48","493","00:31:49","0","0","178","189","7:06","6:25","212","227","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:28.24","5","0.0","00:31:48","00:39:16","5,335","5,554"
Running,2020-07-02 07:09:30,false,"Boulder County Running","11.00","1,222","01:13:55","0","0","181","188","6:43","6:07","268","275","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:25.48","11","0.0","01:13:53","01:18:06","5,253","5,443"
Running,2020-07-01 06:57:24,false,"Boulder County Running","15.01","1,647","01:35:08","0","0","182","196","6:20","5:24","752","735","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.14","16","0.0","01:35:05","01:40:24","5,183","5,422"
Running,2020-06-30 17:18:10,false,"Boulder Running","6.00","662","00:42:05","0","0","181","210","7:01","6:09","217","220","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:54.67","6","0.0","00:42:04","00:48:32","5,281","5,420"
Running,2020-06-29 07:09:11,false,"Boulder County Running","11.00","1,221","01:16:14","0","0","177","190","6:56","6:09","269","261","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.71","12","0.0","01:16:11","01:20:52","5,278","5,463"
Running,2020-06-28 07:19:17,false,"Boulder County Running","18.02","1,982","01:56:28","0","0","182","190","6:28","5:49","606","602","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:08.16","19","0.0","01:56:25","02:04:53","5,176","5,359"
Running,2020-06-27 09:13:54,false,"Boulder County Running","9.96","1,103","01:08:21","0","0","181","190","6:52","6:15","256","270","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:36.46","10","0.0","01:08:20","01:10:50","5,268","5,444"
Running,2020-06-26 17:34:02,false,"Boulder Running","5.27","561","00:35:37","0","0","176","196","6:46","6:19","191","183","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:15.38","6","0.0","00:35:36","00:44:59","5,473","5,656"
Running,2020-06-26 07:35:11,false,"Boulder Running","8.58","949","01:01:29","0","0","179","190","7:10","5:44","685","672","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","04:33.04","9","0.0","01:00:57","01:11:36","5,206","5,739"
Running,2020-06-25 07:23:15,false,"Boulder County Running","11.41","1,259","01:15:47","0","0","182","190","6:39","5:49","288","277","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:35.25","12","0.0","01:15:44","01:25:46","5,282","5,442"
Running,2020-06-24 07:13:17,false,"Boulder County Running","13.43","1,479","01:26:48","0","0","182","192","6:28","5:41","598","600","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:34.43","14","0.0","01:26:46","01:32:51","5,189","5,602"
Running,2020-06-23 17:29:37,false,"Boulder Running","4.98","550","00:34:23","0","0","177","186","6:54","6:24","68","68","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:39.33","5","0.0","00:34:23","00:35:58","5,248","5,315"
Running,2020-06-23 07:27:06,false,"Boulder County Running","9.07","1,000","01:00:37","0","0","178","190","6:41","5:44","496","501","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:30.26","10","0.0","01:00:34","01:07:54","5,492","5,945"
Running,2020-06-22 07:20:31,false,"Boulder Running","9.94","1,106","01:08:42","0","0","180","196","6:55","5:38","675","676","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:22.22","10","0.0","01:08:36","01:14:59","5,370","5,682"
Running,2020-06-21 08:01:37,false,"Boulder County Running","16.00","1,750","01:41:12","0","0","181","190","6:19","5:32","406","409","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.94","17","0.0","01:41:08","01:47:06","5,175","5,340"
Running,2020-06-20 08:52:30,false,"Boulder County Running","10.00","1,109","01:07:36","0","0","179","188","6:46","6:06","216","222","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:35.11","10","0.0","01:07:35","01:10:36","5,270","5,493"
Running,2020-06-19 17:12:31,false,"Boulder County Running","4.99","552","00:33:46","0","0","176","184","6:46","6:22","97","102","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:39.92","5","0.0","00:33:45","00:37:24","5,344","5,410"
Running,2020-06-19 07:30:23,false,"Boulder Running","8.00","885","00:54:38","0","0","178","198","6:50","5:47","408","429","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:30.35","8","0.0","00:54:37","00:57:39","5,370","5,651"
Running,2020-06-18 07:07:53,false,"Boulder County Running","10.01","1,109","01:07:41","0","0","180","190","6:46","6:05","236","236","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.39","11","0.0","01:07:34","01:09:04","5,253","5,420"
Running,2020-06-17 06:44:33,false,"Boulder County Running","12.01","1,312","01:16:00","0","0","181","196","6:20","5:38","658","641","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.53","13","0.0","01:15:57","01:22:52","5,218","5,499"
