Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2018-10-08 07:04:23,false,"Oktibbeha County Running","8.32","922","00:57:09","0","0","173","184","6:52","5:56","141","141","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","00:56:55","00:59:25","302","401"
Running,2018-10-06 08:48:45,false,"Noxubee County Running","1.87","204","00:14:27","0","0","173","182","7:44","6:52","--","4","1.20","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","00:14:27","00:14:27","220","230"
Running,2018-10-06 07:08:58,false,"Noxubee County Running","11.98","1,329","01:09:30","0","0","180","203","5:48","4:42","89","92","1.54","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","14","0.0","01:09:30","01:29:26","220","265"
Running,2018-10-05 07:03:38,false,"Oktibbeha County Running","6.04","671","00:43:43","0","0","170","180","7:14","6:10","95","111","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:43:45","00:45:41","262","339"
Running,2018-10-04 06:36:02,false,"Oktibbeha County Running","14.95","1,659","01:40:51","0","0","174","203","6:45","4:56","296","304","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","15","0.0","01:40:43","01:50:30","289","401"
Running,2018-10-03 07:05:44,false,"Oktibbeha County Running","8.09","894","00:56:28","0","0","173","182","6:59","6:27","166","150","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","00:56:30","00:57:51","308","400"
Running,2018-10-02 07:31:07,false,"Oktibbeha County Running","8.29","872","01:08:54","0","0","167","220","8:19","3:19","296","295","1.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","12","0.0","01:00:36","01:14:10","297","344"
Running,2018-10-02 07:03:37,false,"Oktibbeha County Running","2.10","231","00:17:15","0","0","166","180","8:13","6:28","70","70","1.17","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","3","0.0","00:17:15","00:17:21","298","349"
Running,2018-10-01 18:07:55,false,"Oktibbeha County Running","3.92","435","00:28:19","0","0","165","177","7:13","6:33","20","20","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:28:19","12:55:29","243","267"
Running,2018-10-01 07:04:21,false,"Oktibbeha County Running","6.96","775","00:47:53","0","0","172","182","6:53","6:11","140","166","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:47:52","00:50:55","259","344"
Running,2018-09-30 09:20:24,false,"Oktibbeha County Running","11.91","1,319","01:23:27","0","0","172","185","7:01","6:10","277","273","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","12","0.0","01:23:16","01:28:48","259","401"
Running,2018-09-29 10:24:25,false,"Louisville Running","1.49","165","00:12:29","0","0","170","180","8:23","7:05","9","17","1.13","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","00:12:29","00:17:55","674","699"
Running,2018-09-29 08:44:50,false,"Louisville Running","1.90","211","00:14:46","0","0","169","178","7:46","6:43","45","53","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","00:14:46","00:14:46","638","699"
Running,2018-09-28 10:24:32,false,"Louisville Running","5.18","573","00:38:50","0","0","170","186","7:30","6:09","92","74","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:38:41","00:41:04","666","715"
Running,2018-09-27 07:03:54,false,"Oktibbeha County Running","9.98","1,108","01:09:21","0","0","171","182","6:57","5:29","301","312","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","01:09:20","01:15:28","270","395"
Running,2018-09-26 07:04:11,false,"Oktibbeha County Running","6.02","662","00:42:45","0","0","173","186","7:06","6:09","101","113","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:42:44","00:44:54","327","401"
Running,2018-09-25 07:05:21,false,"Oktibbeha County Running","10.17","1,037","01:18:30","0","0","171","210","7:43","1:34","166","158","1.19","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","27","0.0","01:11:47","01:43:50","298","394"
Running,2018-09-24 17:38:11,false,"Oktibbeha County Running","3.60","402","00:26:38","0","0","168","176","7:24","6:40","13","13","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:26:40","00:27:59","243","278"
Running,2018-09-24 07:04:42,false,"Oktibbeha County Running","8.21","911","00:56:20","0","0","172","184","6:51","6:02","125","109","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","00:56:21","01:00:14","302","401"
Running,2018-09-20 06:03:22,false,"Oktibbeha County Running","9.06","999","00:59:49","0","0","175","186","6:36","4:55","147","150","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","00:59:49","01:03:08","308","400"
Running,2018-09-19 07:03:01,false,"Oktibbeha County Running","7.93","878","00:55:00","0","0","173","182","6:56","6:23","159","155","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:54:59","00:59:24","259","400"
Running,2018-09-18 18:43:22,false,"Oktibbeha County Running","2.99","330","00:21:04","0","0","168","237","7:02","6:24","9","7","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","3","0.0","00:21:03","00:21:35","246","259"
Running,2018-09-18 06:58:17,false,"Starkville Running","9.47","1,002","01:16:03","0","0","167","210","8:02","4:12","51","40","1.17","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","20","0.0","01:09:05","01:37:37","315","341"
Running,2018-09-17 17:39:12,false,"Oktibbeha County Running","4.07","454","00:29:56","0","0","169","175","7:22","6:50","61","45","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:29:56","00:30:14","343","400"
Running,2018-09-17 07:04:18,false,"Oktibbeha County Running","6.01","665","00:43:08","0","0","174","186","7:10","6:05","99","98","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:43:10","00:45:12","326","401"
Running,2018-09-15 08:00:12,false,"Montevallo Running","4.94","549","00:27:22","0","0","177","213","5:32","3:48","72","66","1.64","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:26:17","00:27:22","381","421"
Running,2018-09-15 07:09:54,false,"Montevallo Running","1.83","205","00:13:47","0","0","167","176","7:33","6:26","16","9","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","00:13:47","00:14:23","381","403"
Running,2018-09-14 15:50:06,false,"Montevallo Running","4.77","529","00:33:27","0","0","168","177","7:01","6:09","71","70","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:33:29","00:36:50","381","419"
Running,2018-09-13 07:06:14,false,"Oktibbeha County Running","9.75","1,080","01:06:15","0","0","171","184","6:48","6:05","251","258","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","01:06:16","01:11:40","259","384"
Running,2018-09-12 07:05:05,false,"Oktibbeha County Running","7.95","884","00:54:31","0","0","172","184","6:52","6:23","182","185","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:54:32","00:57:29","259","346"
Running,2018-09-11 07:01:32,false,"Starkville Running","9.95","1,011","01:16:40","0","0","170","235","7:42","3:53","20","19","1.20","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","44","0.0","01:07:31","01:41:05","315","341"
Running,2018-09-10 17:11:13,false,"Oktibbeha County Running","3.94","438","00:27:47","0","0","167","174","7:03","6:24","16","10","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:27:48","00:29:13","243","268"
Running,2018-09-10 07:04:38,false,"Oktibbeha County Running","7.00","776","00:49:22","0","0","170","184","7:03","6:22","122","125","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:49:23","00:52:11","305","401"
Running,2018-09-08 07:00:48,false,"Starkville Running","10.16","1,121","01:15:54","0","0","172","197","7:28","4:47","396","405","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","13","0.0","01:12:45","01:37:23","269","322"
Running,2018-09-07 07:04:32,false,"Oktibbeha County Running","9.04","999","01:03:17","0","0","169","196","7:00","6:00","218","232","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","01:03:19","01:07:52","298","400"
Running,2018-09-06 06:36:17,false,"Oktibbeha County Running","15.00","1,661","01:40:44","0","0","171","192","6:43","5:02","234","241","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","15","0.0","01:40:44","01:47:43","312","397"
Running,2018-09-05 07:31:41,false,"Oktibbeha County Running","5.95","661","00:42:49","0","0","172","188","7:12","5:52","97","96","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:50","00:43:52","336","400"
Running,2018-09-04 07:06:30,false,"Starkville Running","8.84","954","01:09:33","0","0","172","208","7:52","4:17","377","424","1.16","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","15","0.0","01:03:19","01:25:34","269","322"
Running,2018-08-31 07:02:28,false,"Oktibbeha County Running","7.95","880","00:56:25","0","0","172","182","7:06","6:27","107","90","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:56:26","01:02:00","321","401"
Running,2018-08-30 06:32:17,false,"Oktibbeha County Running","15.00","1,665","01:41:32","0","0","172","191","6:46","4:56","386","399","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","15","0.0","01:40:25","01:50:23","266","384"
Running,2018-08-29 07:02:19,false,"Oktibbeha County Running","7.00","774","00:50:06","0","0","172","200","7:10","5:40","90","106","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:50:05","00:51:44","305","400"
Running,2018-08-28 07:02:13,false,"Starkville Running","10.29","1,071","01:14:33","0","0","170","235","7:15","4:20","35","33","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","43","0.0","01:12:12","01:30:34","315","341"
Running,2018-08-27 07:07:01,false,"Oktibbeha County Running","9.98","1,108","01:09:25","0","0","171","182","6:57","6:17","223","227","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","01:09:25","01:16:18","259","394"
Running,2018-08-25 07:01:20,false,"Starkville Running","10.58","1,137","01:28:57","0","0","170","210","8:24","3:57","388","390","1.10","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","19","0.0","01:21:09","01:44:30","269","322"
Running,2018-08-24 07:04:23,false,"Oktibbeha County Running","8.91","986","01:01:38","0","0","171","182","6:55","6:24","198","186","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","01:01:39","01:07:21","259","398"
Running,2018-08-23 07:06:38,false,"Starkville Running","10.66","1,136","01:13:55","0","0","170","226","6:56","4:30","87","82","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","24","0.0","01:10:03","01:27:00","316","341"
Running,2018-08-22 07:02:21,false,"Oktibbeha County Running","9.96","1,102","01:08:32","0","0","170","243","6:53","6:13","207","209","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","01:08:29","01:13:11","298","402"
Running,2018-08-21 07:07:22,false,"Oktibbeha County Running","14.93","1,651","01:40:53","0","0","170","188","6:45","4:43","309","310","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","15","0.0","01:40:52","01:48:33","262","384"
Running,2018-08-20 06:20:27,false,"Oktibbeha County Running","9.80","1,088","01:06:24","0","0","169","180","6:47","5:53","278","292","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","01:06:24","01:11:08","259","394"
Running,2018-08-18 06:24:27,false,"Oktibbeha County Running","11.96","1,308","01:20:28","0","0","169","176","6:44","6:00","171","180","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","12","0.0","01:20:27","01:30:03","240","299"
Running,2018-08-17 08:25:43,false,"Oktibbeha County Running","7.98","885","00:54:25","0","0","168","180","6:49","6:05","134","137","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:54:24","00:57:47","305","401"
Running,2018-08-16 18:27:16,false,"Oktibbeha County Running","10.78","1,157","01:18:44","0","0","165","202","7:18","4:36","70","71","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","43","0.0","01:17:42","01:32:30","322","360"
Running,2018-08-15 18:37:20,false,"Oktibbeha County Running","10.04","1,110","01:11:11","0","0","166","179","7:05","6:17","237","263","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","11","0.0","01:11:09","01:14:47","297","397"
Running,2018-08-14 18:14:54,false,"Oktibbeha County Running","9.80","1,091","01:02:47","0","0","168","188","6:24","4:45","144","138","1.49","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","13","0.0","01:01:56","01:08:54","259","341"
Running,2018-08-13 17:04:41,false,"Oktibbeha County Running","8.85","978","01:00:52","0","0","162","176","6:52","6:08","31","31","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","01:00:44","01:04:43","243","289"
Running,2018-08-10 06:24:44,false,"Oktibbeha County Running","15.00","1,659","01:42:33","0","0","170","186","6:50","5:02","303","315","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","15","0.0","01:42:32","01:55:55","259","396"
Running,2018-08-09 18:35:26,false,"Oktibbeha County Running","4.88","541","00:34:23","0","0","165","172","7:03","6:36","50","50","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:23","00:35:29","246","309"
Running,2018-08-09 07:36:02,false,"Jackson County Running","4.86","541","00:35:01","0","0","167","176","7:12","6:29","102","106","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:35:02","00:37:11","69","124"
Running,2018-08-08 18:03:41,false,"Jackson County Running","12.57","1,388","01:23:27","0","0","168","197","6:38","4:38","157","157","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","23","0.0","01:23:11","01:30:16","43","115"
Running,2018-08-07 17:50:43,false,"Mobile County Running","9.57","1,050","01:05:18","0","0","165","173","6:49","5:53","408","419","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","01:05:19","01:08:45","86","204"
Running,2018-08-06 18:55:41,false,"Mobile County Running","11.71","1,279","01:17:22","0","0","167","179","6:36","5:26","386","387","1.46","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","12","0.0","01:17:23","01:20:42","87","208"
Running,2018-08-05 06:26:00,false,"Bella Vista Running","7.64","847","00:54:45","0","0","169","199","7:10","6:27","346","340","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:54:46","00:57:54","1,001","1,124"
Running,2018-08-04 07:44:37,false,"Bella Vista Running","15.95","1,760","01:48:47","0","0","168","236","6:49","5:34","821","810","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","16","0.0","01:48:47","01:56:30","1,001","1,202"
Running,2018-08-03 09:48:59,false,"Bentonville Running","8.50","939","01:01:37","0","0","168","203","7:15","6:15","402","400","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","01:01:37","01:04:43","1,017","1,208"
Running,2018-08-02 18:47:12,false,"Bentonville Running","8.31","896","00:53:02","0","0","170","200","6:23","4:38","280","286","1.47","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","18","0.0","00:52:01","00:55:46","1,020","1,156"
Running,2018-08-02 18:23:00,false,"Bentonville Running","2.90","323","00:19:39","0","0","166","175","6:47","6:05","4","2","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:19:41","00:20:14","1,017","1,032"
Running,2018-08-01 06:14:20,false,"Jackson County Running","10.97","1,218","01:15:38","0","0","167","174","6:54","6:03","198","199","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","11","0.0","01:15:38","01:17:45","63","135"
Running,2018-07-31 10:26:34,false,"Jackson County Running","11.50","1,274","01:16:22","0","0","168","238","6:38","5:28","136","123","1.45","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","12","0.0","01:16:24","01:28:47","36","88"
Running,2018-07-30 18:33:42,false,"Jackson County Running","4.61","514","00:36:54","0","0","161","172","8:00","6:36","101","105","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:36:51","00:40:13","36","88"
Running,2018-07-29 16:57:53,false,"Mobile County Running","15.32","1,675","01:45:45","0","0","166","189","6:54","5:15","528","527","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","16","0.0","01:42:43","01:53:17","87","209"
Running,2018-07-28 11:39:26,false,"Jackson County Running","1.90","211","00:14:05","0","0","165","172","7:25","6:38","19","22","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","00:14:05","00:14:31","69","92"
Running,2018-07-27 18:27:07,false,"Jackson County Running","12.00","1,301","01:31:56","0","0","167","198","7:40","4:40","64","56","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","46","0.0","01:26:35","01:43:11","60","102"
Running,2018-07-26 18:13:25,false,"Jackson County Running","9.90","1,094","01:08:01","0","0","163","183","6:52","5:57","205","204","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","13","0.0","01:08:00","01:10:55","43","125"
Running,2018-07-25 07:15:25,false,"Jackson County Running","5.76","639","00:40:45","0","0","167","182","7:05","6:13","114","112","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:40:46","00:41:28","70","125"
Running,2018-07-24 06:59:37,false,"Jackson County Running","11.73","1,299","01:18:07","0","0","168","180","6:40","5:20","192","192","1.44","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","12","0.0","01:18:08","01:23:48","37","88"
Running,2018-07-23 06:58:30,false,"Jackson County Running","10.01","1,108","01:09:37","0","0","166","173","6:57","6:17","196","199","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","11","0.0","01:09:38","01:11:13","63","135"
Running,2018-07-22 07:02:48,false,"Mobile County Running","12.57","1,391","01:25:58","0","0","166","191","6:50","4:49","309","312","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","13","0.0","01:25:58","01:35:12","125","208"
Running,2018-07-19 18:25:32,false,"Jackson County Running","8.44","933","01:02:55","0","0","162","202","7:27","5:08","180","184","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","20","0.0","01:02:53","01:06:05","69","125"
Running,2018-07-18 18:44:28,false,"Jackson County Running","9.06","1,006","01:05:47","0","0","165","188","7:15","5:58","110","111","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","01:05:47","01:06:19","37","88"
Running,2018-07-17 15:23:23,false,"Jackson County Running","9.93","1,107","01:06:03","0","0","168","226","6:39","5:00","53","49","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","16","0.0","01:06:01","01:11:58","36","87"
Running,2018-07-16 15:42:59,false,"Jackson County Running","7.77","838","00:54:47","0","0","165","182","7:03","6:23","191","179","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:54:49","00:57:35","69","135"
Running,2018-07-15 17:54:07,false,"Mobile County Running","14.55","1,564","01:40:00","0","0","166","198","6:52","4:37","487","487","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","15","0.0","01:39:38","01:45:48","87","209"
Running,2018-07-14 18:01:00,false,"Sunday Stroll","9.00","906","01:02:00","0","0","--","--","6:53","--","--","--","0.00","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","00:00:00","00:00:00","--","--"
Running,2018-07-13 07:14:25,false,"Destin Running","9.67","1,045","01:08:33","0","0","167","176","7:05","6:05","52","57","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","01:08:14","01:20:40","7","43"
Running,2018-07-12 07:14:27,false,"Destin Running","8.17","877","00:56:04","0","0","169","191","6:52","4:54","72","81","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","17","0.0","00:56:02","01:08:55","--","35"
Running,2018-07-11 18:15:11,false,"Destin Running","4.93","534","00:34:08","0","0","168","178","6:55","5:52","9","9","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:07","00:38:02","7","23"
Running,2018-07-11 09:04:00,false,"Treadmill Run","5.00","497","00:34:00","0","0","--","--","6:48","--","--","--","0.00","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","00:00:00","00:34:00","--","--"
Running,2018-07-10 18:39:53,false,"Jackson County Running","11.88","1,286","01:18:53","0","0","166","186","6:38","5:12","104","106","1.45","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","20","0.0","01:18:52","01:21:07","37","88"
Running,2018-07-09 07:19:33,false,"Jackson County Running","10.95","1,180","01:14:51","0","0","167","177","6:50","6:09","222","218","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","11","0.0","01:14:51","01:17:21","62","135"
Running,2018-07-08 18:00:00,false,"Treadmill Run","7.00","690","00:49:00","0","0","--","--","7:00","--","--","--","0.00","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","00:00:00","00:49:00","--","--"
Running,2018-07-07 16:49:53,false,"Mobile County Running","14.95","1,607","01:39:38","0","0","166","235","6:40","4:46","472","478","1.45","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","15","0.0","01:39:37","01:42:08","87","208"
Running,2018-07-06 07:30:11,false,"Jackson County Running","8.92","965","01:01:15","0","0","168","174","6:52","6:04","122","128","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","01:01:16","01:05:57","37","88"
Running,2018-07-05 17:47:52,false,"Jackson County Running","9.98","1,073","01:09:27","0","0","165","235","6:58","2:57","268","265","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","16","0.0","01:09:25","01:10:47","62","135"
Running,2018-07-04 18:26:55,false,"Jackson County Running","8.95","964","01:00:46","0","0","165","176","6:48","5:56","185","183","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","01:00:47","01:01:35","64","135"
Running,2018-07-03 19:25:17,false,"Jackson County Running","1.98","218","00:15:14","0","0","167","175","7:42","7:04","--","9","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","00:15:13","00:15:14","66","89"
Running,2018-07-03 18:19:37,false,"Jackson County Running","9.84","1,064","01:04:57","0","0","167","183","6:36","4:59","134","153","1.45","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","20","0.0","01:03:38","01:04:57","36","88"
Running,2018-07-02 07:53:37,false,"Jackson County Running","8.92","963","01:00:32","0","0","167","226","6:47","6:11","137","134","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","01:00:31","01:01:25","64","135"
Running,2018-07-01 17:53:03,false,"Jackson County Running","3.15","339","00:22:15","0","0","164","170","7:03","6:29","166","156","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:22:15","00:22:39","72","159"
