,Date,Title,Avg Pace,Best Pace,Distance,Calories,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Total Ascent,Total Descent,Avg Stride Length,Min Elevation,Max Elevation,Total Run Time,Min Temp,Max Temp
900,2019-02-22,Fayetteville - Running,7.183333333333334,6.366666666666666,1.99,222.0,139.4613009845775,163.6842380952381,170.0,177.0,36.0,29.0,1.32,1240.0,1284.0,14.3,50.0,61.0
901,2019-02-21,Fayetteville Running,6.983333333333333,6.216666666666667,4.92,539.0,148.7432337848315,167.75554045997572,170.0,184.0,121.0,126.0,1.36,1220.0,1350.0,34.333333333333336,46.0,50.0
902,2019-02-20,Fayetteville Running,6.916666666666667,5.016666666666667,6.95,769.0,156.21213866083016,169.5111373727393,173.0,193.0,135.0,110.0,1.34,1201.0,1291.0,48.083333333333336,45.0,61.0
903,2019-02-19,Oktibbeha County Running,7.216666666666667,4.133333333333334,9.0,970.0,159.03142741762957,173.15318830640135,174.0,212.0,197.0,181.0,1.27,298.0,394.0,64.9,37.0,55.0
904,2019-02-18,Oktibbeha County Running,6.983333333333333,5.3,7.03,778.0,156.44711873994197,169.34547685781567,172.0,197.0,140.0,138.0,1.34,259.0,348.0,49.083333333333336,37.0,49.0
905,2019-02-17,Oktibbeha County Running,6.966666666666667,6.383333333333334,4.52,499.0,148.12302902894731,169.7199015244015,171.0,181.0,130.0,145.0,1.35,269.0,347.0,31.466666666666665,44.0,64.0
906,2019-02-15,Oktibbeha County Running,7.1,5.566666666666666,7.96,881.0,157.94294979029803,175.45022017606573,173.0,232.0,218.0,230.0,1.31,298.0,400.0,56.55,52.0,64.0
907,2019-02-13,Oktibbeha County Running,6.433333333333334,1.55,9.88,1105.0,171.3638979587087,175.4239054606902,177.0,211.0,257.0,236.0,1.4,298.0,394.0,63.516666666666666,33.0,59.0
908,2019-02-12,Oktibbeha County Running,7.05,5.983333333333333,3.6,397.0,145.17837072935706,168.14835696248196,171.0,187.0,128.0,140.0,1.33,272.0,345.0,25.383333333333333,39.0,66.0
909,2019-02-11,Oktibbeha County Running,6.433333333333334,5.283333333333333,15.0,1649.0,187.27324797549318,175.5031544876692,175.0,187.0,375.0,377.0,1.43,259.0,384.0,96.45,54.0,76.0
910,2019-02-10,Oktibbeha County Running,6.866666666666667,3.7333333333333334,8.43,930.0,161.2287382903939,175.13693473193467,171.0,183.0,160.0,154.0,1.37,246.0,384.0,57.93333333333333,43.0,59.0
911,2019-02-09,Nashville Running,8.016666666666667,6.716666666666667,3.7,411.0,143.01270550853403,167.6670842490843,171.0,183.0,70.0,73.0,1.17,508.0,568.0,29.616666666666667,33.0,51.0
912,2019-02-09,Nashville Running,5.65,4.766666666666667,0.67,72.0,136.82297331842952,135.49221031746032,178.0,190.0,11.0,13.0,1.6,536.0,559.0,3.8,33.0,51.0
913,2019-02-09,Nashville Running,7.1,6.483333333333333,2.14,233.0,140.48495325250173,163.24321611721612,174.0,181.0,38.0,41.0,1.31,509.0,547.0,15.183333333333334,33.0,51.0
914,2019-02-08,Nashville Running,7.25,6.5,4.96,548.0,148.89000984404612,167.75240002555634,172.0,183.0,112.0,121.0,1.29,510.0,571.0,35.96666666666667,32.0,47.0
915,2019-02-07,Oktibbeha County Running,7.0,6.4,4.91,548.0,149.67676091478464,167.86713331711857,171.0,180.0,143.0,136.0,1.34,259.0,348.0,34.416666666666664,47.0,82.0
916,2019-02-06,Oktibbeha County Running,6.683333333333334,5.116666666666666,12.0,1331.0,174.2452717134293,169.47411875901875,173.0,184.0,310.0,314.0,1.39,289.0,384.0,80.25,65.0,76.0
917,2019-02-05,Oktibbeha County Running,7.1,6.383333333333334,4.01,443.0,145.17870906678166,168.90476406926405,171.0,180.0,126.0,124.0,1.33,261.0,347.0,28.466666666666665,61.0,72.0
918,2019-02-05,Oktibbeha County Running,7.083333333333333,6.4,6.99,772.0,154.4271203136834,169.32331067214946,172.0,186.0,126.0,127.0,1.32,305.0,400.0,49.583333333333336,61.0,72.0
919,2019-02-04,Oktibbeha County Running,7.3,2.4333333333333336,9.96,1035.0,157.18410229038412,168.26844824511002,175.0,211.0,102.0,97.0,1.24,298.0,394.0,72.61666666666666,52.0,64.0
920,2019-02-03,Oktibbeha County Running,6.916666666666667,6.4,7.96,881.0,159.7563874209391,175.09074154358711,174.0,186.0,187.0,191.0,1.34,259.0,348.0,55.11666666666667,41.0,65.0
921,2019-02-02,Oktibbeha County Running,7.533333333333333,6.766666666666667,2.99,337.0,142.8981450024212,159.8859242312651,172.0,182.0,89.0,89.0,1.24,327.0,400.0,22.566666666666666,35.0,69.0
922,2019-02-02,Oktibbeha County Running,7.216666666666667,3.9,6.81,683.0,149.06460659412653,168.6571896853147,173.0,211.0,169.0,174.0,1.26,298.0,348.0,49.1,35.0,69.0
923,2019-02-01,Oktibbeha County Running,6.95,6.25,8.94,988.0,162.83062993012499,176.10523772795827,174.0,185.0,211.0,218.0,1.33,259.0,347.0,62.166666666666664,37.0,64.0
924,2019-01-31,Oktibbeha County Running,7.016666666666667,6.15,4.98,550.0,150.35423241211106,167.74920294357057,171.0,180.0,180.0,183.0,1.34,261.0,347.0,34.96666666666667,25.0,55.0
925,2019-01-31,Oktibbeha County Running,7.016666666666667,6.366666666666666,4.97,550.0,150.42281417187007,168.151287690523,175.0,193.0,78.0,72.0,1.31,341.0,400.0,34.88333333333333,25.0,55.0
926,2019-01-30,Oktibbeha County Running,5.8,5.4,6.42,703.0,160.97088207992255,169.8927335164835,183.0,193.0,139.0,134.0,1.52,289.0,371.0,37.2,21.0,40.0
927,2019-01-29,Oktibbeha County Running,7.0,6.366666666666666,5.0,549.0,150.20780905275618,167.95141722765254,172.0,184.0,110.0,118.0,1.34,326.0,401.0,34.93333333333333,25.0,46.0
928,2019-01-28,Oktibbeha County Running,7.366666666666666,2.9333333333333336,7.96,803.0,149.88499791869685,170.60118293840662,173.0,238.0,81.0,63.0,1.23,327.0,394.0,58.68333333333333,54.0,76.0
929,2019-01-27,Oktibbeha County Running,6.833333333333333,5.7,8.04,885.0,159.6488501513285,175.45372438672436,170.0,181.0,118.0,131.0,1.39,262.0,402.0,54.88333333333333,54.0,76.0
930,2019-01-26,Oktibbeha County Running,6.6,1.4166666666666667,14.77,1629.0,186.20685638959552,174.61993939393938,174.0,187.0,244.0,245.0,1.4,240.0,299.0,97.35,27.0,53.0
931,2019-01-25,Oktibbeha County Running,7.533333333333333,6.733333333333333,3.98,445.0,145.77518704446953,170.97420238095242,172.0,181.0,97.0,93.0,1.25,298.0,394.0,29.966666666666665,27.0,47.0
932,2019-01-25,Oktibbeha County Running,5.166666666666667,4.566666666666666,3.9,426.0,152.3163871762204,169.30606260406262,183.0,199.0,123.0,131.0,1.7,270.0,346.0,20.15,27.0,47.0
933,2019-01-24,Oktibbeha County Running,6.966666666666667,5.883333333333333,4.01,445.0,147.22185230900712,169.07032142857145,167.0,179.0,23.0,23.0,1.38,243.0,272.0,27.933333333333334,31.0,47.0
934,2019-01-24,Oktibbeha County Running,6.933333333333334,5.9,6.94,772.0,157.1450945862466,171.0064128079523,172.0,183.0,92.0,110.0,1.34,305.0,400.0,48.03333333333333,31.0,47.0
935,2019-01-21,Oktibbeha County Running,6.716666666666667,5.916666666666667,9.9,1094.0,168.4662987775717,172.14940555520127,171.0,181.0,288.0,292.0,1.4,259.0,401.0,66.4,24.0,45.0
936,2019-01-20,Oktibbeha County Running,6.55,4.75,14.17,1566.0,184.57264205390848,174.06826712503187,176.0,195.0,343.0,376.0,1.4,289.0,397.0,92.93333333333334,28.0,42.0
937,2019-01-19,Nashville Running,7.483333333333333,4.983333333333333,4.71,514.0,146.76098989577042,167.20987722043745,171.0,184.0,137.0,120.0,1.26,509.0,627.0,35.21666666666667,35.0,64.0
938,2019-01-18,Nashville Running,6.966666666666667,4.533333333333333,2.7,298.0,142.0839165004599,159.49176825595904,169.0,213.0,48.0,23.0,1.36,509.0,559.0,18.8,46.0,56.0
939,2019-01-17,Oktibbeha County Running,6.966666666666667,6.066666666666666,6.81,752.0,155.33157964078958,168.72815867599743,175.0,189.0,135.0,128.0,1.32,298.0,400.0,47.45,44.0,53.0
940,2019-01-16,Oktibbeha County Running,6.866666666666667,6.333333333333333,6.37,704.0,155.48978223029692,169.9327335164835,174.0,185.0,148.0,148.0,1.35,259.0,337.0,43.733333333333334,27.0,55.0
941,2019-01-15,Oktibbeha County Running,7.366666666666666,6.733333333333333,1.88,211.0,139.8497552653739,165.99992307692307,174.0,183.0,48.0,52.0,1.25,341.0,394.0,13.866666666666667,31.0,46.0
942,2019-01-15,Oktibbeha County Running,6.316666666666666,4.4,8.26,893.0,163.4574523247138,175.2506189980351,176.0,204.0,297.0,313.0,1.42,298.0,384.0,52.25,31.0,46.0
943,2019-01-14,Oktibbeha County Running,6.933333333333334,6.183333333333334,6.05,670.0,153.46169029482857,170.83353146853148,174.0,187.0,120.0,123.0,1.34,326.0,400.0,41.93333333333333,38.0,42.0
944,2019-01-13,Oktibbeha County Running,6.683333333333334,5.25,12.01,1330.0,175.26148136641334,169.65300764790766,176.0,189.0,327.0,338.0,1.37,289.0,384.0,80.3,40.0,49.0
945,2019-01-12,Birmingham Running,6.85,4.833333333333333,2.3,253.0,140.94847245899024,160.47510256410257,171.0,194.0,24.0,18.0,1.37,541.0,561.0,15.716666666666667,46.0,53.0
946,2019-01-11,Oktibbeha County Running,7.033333333333333,6.033333333333333,4.95,549.0,150.15969192630027,168.5246618163971,172.0,181.0,106.0,91.0,1.33,342.0,402.0,34.81666666666667,29.0,54.0
947,2019-01-10,Oktibbeha County Running,6.766666666666667,5.766666666666667,10.93,1214.0,171.75009732040667,173.2387551013363,176.0,187.0,253.0,228.0,1.35,259.0,400.0,73.91666666666667,29.0,49.0
948,2019-01-09,Oktibbeha County Running,7.066666666666666,6.283333333333333,3.96,439.0,146.4873567595559,169.746630952381,169.0,227.0,20.0,23.0,1.34,243.0,269.0,27.966666666666665,36.0,53.0
949,2019-01-09,Oktibbeha County Running,7.05,6.183333333333334,7.03,779.0,156.2145428608768,169.71850114833993,173.0,197.0,127.0,123.0,1.32,269.0,347.0,49.583333333333336,36.0,53.0
950,2019-01-08,Oktibbeha County Running,6.816666666666666,6.366666666666666,3.95,435.0,146.46301195177347,169.7099642857143,168.0,178.0,20.0,20.0,1.4,243.0,269.0,26.933333333333334,49.0,71.0
951,2019-01-08,Oktibbeha County Running,7.816666666666666,3.0,9.99,1025.0,152.18670899455677,167.44734995333909,171.0,236.0,215.0,212.0,1.18,298.0,348.0,78.0,49.0,71.0
952,2019-01-07,Oktibbeha County Running,6.866666666666667,6.383333333333334,7.04,781.0,157.29551996456073,169.58464352448232,174.0,184.0,133.0,141.0,1.35,259.0,345.0,48.36666666666667,40.0,67.0
953,2019-01-05,Oktibbeha County Running,6.433333333333334,5.283333333333333,18.07,1989.0,199.07082573295355,175.25725,175.0,190.0,429.0,449.0,1.42,259.0,384.0,116.38333333333334,39.0,60.0
954,2019-01-04,Oktibbeha County Running,6.8,6.166666666666667,10.74,1189.0,169.7769936026876,173.4440487521299,175.0,197.0,254.0,239.0,1.35,259.0,401.0,72.96666666666667,43.0,55.0
955,2019-01-03,Oktibbeha County Running,6.05,4.35,9.78,1064.0,170.79595952715562,178.07407563861673,178.0,199.0,374.0,340.0,1.48,298.0,394.0,59.21666666666667,46.0,54.0
956,2019-01-02,Jackson County Running,7.05,6.283333333333333,3.89,430.0,145.5708328680146,171.0142023809524,168.0,176.0,97.0,103.0,1.36,69.0,125.0,27.4,47.0,50.0
957,2019-01-02,Jackson County Running,7.016666666666667,5.75,8.81,983.0,161.98892004233562,176.56256748806743,172.0,182.0,123.0,124.0,1.33,52.0,88.0,61.833333333333336,47.0,50.0
958,2019-01-01,George County Running,7.066666666666666,3.716666666666667,8.75,893.0,154.86982649500118,174.6225449623905,171.0,246.0,176.0,173.0,1.31,182.0,248.0,61.733333333333334,47.0,58.0
959,2020-12-31,Jackson County Running,7.0,6.366666666666666,10.0,843.0,141.0,155.0,175.0,184.0,108.0,112.0,1.31,-23.0,-3.0,70.01666666666667,55.5,65.5
960,2020-12-30,Mobile County Running,6.616666666666667,5.666666666666667,12.0,1044.0,147.0,165.0,174.0,184.0,200.0,194.0,1.4,155.0,206.0,79.38333333333334,50.5,73.0
961,2020-12-29,Jackson County Running,6.233333333333333,4.45,11.16,865.0,146.0,184.0,175.0,196.0,154.0,164.0,1.47,77.0,116.0,69.56666666666666,37.0,63.5
962,2020-12-28,Mobile County Running,7.0,6.15,9.08,698.0,136.0,150.0,173.0,194.0,154.0,151.0,1.33,11.0,76.0,63.516666666666666,42.5,62.0
963,2020-12-27,Mobile County Running,6.5,5.533333333333333,14.01,1166.0,147.0,167.0,176.0,188.0,558.0,591.0,1.41,98.0,284.0,91.03333333333333,32.5,62.0
964,2020-12-26,George County Running,6.9,4.266666666666667,10.04,813.0,142.0,163.0,159.0,199.0,240.0,220.0,1.45,186.0,266.0,69.21666666666667,21.5,54.0
965,2020-12-25,Jackson County Running,6.983333333333333,6.15,7.02,642.0,144.0,165.0,172.0,182.0,105.0,125.0,1.34,30.0,51.0,49.05,24.0,37.0
966,2020-12-24,Mobile County Running,6.5,5.716666666666667,10.04,913.0,151.0,169.0,175.0,186.0,335.0,371.0,1.41,81.0,177.0,65.23333333333333,29.5,60.5
967,2020-12-23,Jackson County Running,6.15,5.066666666666666,10.0,863.0,155.0,184.0,176.0,192.0,233.0,230.0,1.49,71.0,118.0,61.53333333333333,42.5,61.5
968,2020-12-21,Clark County Running,6.85,3.5,8.13,700.0,143.0,159.0,173.0,223.0,167.0,187.0,1.36,1968.0,2049.0,55.733333333333334,39.0,65.0
969,2020-12-20,Clark County Running,6.466666666666667,5.566666666666666,15.0,1259.0,149.0,169.0,175.0,197.0,361.0,364.0,1.42,1540.0,1631.0,97.06666666666666,45.0,55.5
970,2020-12-19,Clark County Running,7.05,6.4,6.5,548.0,141.0,159.0,173.0,229.0,167.0,184.0,1.32,1613.0,1768.0,45.78333333333333,29.5,57.5
971,2020-12-18,Clark County Running,7.25,5.833333333333333,5.0,424.0,138.0,163.0,170.0,192.0,289.0,322.0,1.3,2843.0,2980.0,36.25,25.5,52.0
972,2020-12-18,Treadmill Running,7.8,5.483333333333333,5.0,355.0,124.0,145.0,159.0,180.0,150.0,153.0,1.34,289.0,375.0,38.983333333333334,25.5,52.0
973,2020-12-17,Mobile County Running,6.516666666666667,5.666666666666667,11.12,883.0,144.0,162.0,175.0,188.0,217.0,210.0,1.41,136.0,211.0,72.38333333333334,27.5,45.5
974,2020-12-16,Jackson County Running,7.133333333333334,6.616666666666667,4.0,349.0,139.0,153.0,171.0,178.0,66.0,89.0,1.32,72.0,106.0,28.516666666666666,37.0,43.0
975,2020-12-16,Jackson County Running,6.866666666666667,6.216666666666667,8.01,695.0,146.0,159.0,173.0,182.0,138.0,161.0,1.36,22.0,51.0,55.0,37.0,43.0
976,2020-12-15,Tallahassee Running,6.616666666666667,4.733333333333333,11.0,877.0,146.0,184.0,175.0,195.0,551.0,571.0,1.39,223.0,292.0,72.88333333333334,29.0,50.0
977,2020-12-14,Tallahassee Running,7.016666666666667,6.233333333333333,8.01,670.0,142.0,163.0,173.0,182.0,381.0,400.0,1.33,94.0,258.0,56.2,36.0,47.0
978,2020-12-13,Leon County Running,6.533333333333333,5.6,14.01,1140.0,149.0,171.0,175.0,188.0,430.0,446.0,1.41,92.0,183.0,91.53333333333333,38.0,65.0
979,2020-12-12,Tallahassee Trail Running,7.066666666666666,3.2,7.0,566.0,140.0,164.0,174.0,223.0,456.0,436.0,1.31,73.0,219.0,49.5,45.5,64.0
980,2020-12-11,Tallahassee Running,7.1,6.466666666666667,4.0,309.0,136.0,153.0,172.0,182.0,112.0,131.0,1.32,146.0,195.0,28.433333333333334,41.0,68.5
981,2020-12-11,Leon County Running,6.95,4.05,8.0,706.0,149.0,168.0,174.0,204.0,587.0,551.0,1.33,175.0,274.0,55.666666666666664,41.0,68.5
982,2020-12-10,Jackson County Running,6.933333333333334,6.216666666666667,8.0,686.0,148.0,160.0,172.0,184.0,92.0,92.0,1.35,-180.0,-150.0,55.43333333333333,35.0,72.0
983,2020-12-09,Mobile County Running,6.45,5.3,10.5,823.0,151.0,167.0,175.0,194.0,171.0,164.0,1.42,166.0,222.0,67.75,30.0,69.0
984,2020-12-08,Jackson County Running,6.45,4.833333333333333,10.0,707.0,146.0,167.0,175.0,193.0,161.0,167.0,1.42,372.0,431.0,64.6,26.5,57.0
985,2020-12-07,Jackson County Running,6.933333333333334,6.2,8.01,664.0,148.0,168.0,174.0,184.0,249.0,240.0,1.33,31.0,66.0,55.516666666666666,30.0,49.0
986,2020-12-06,Mobile County Running,6.366666666666666,5.333333333333333,10.01,767.0,154.0,166.0,177.0,191.0,364.0,377.0,1.43,98.0,271.0,63.68333333333333,34.0,56.0
987,2020-12-05,Jackson County Running,6.983333333333333,6.15,4.35,375.0,156.0,173.0,175.0,186.0,102.0,105.0,1.32,47.0,72.0,30.333333333333332,30.0,60.5
988,2020-12-04,Mobile County Running,6.816666666666666,4.15,8.0,595.0,147.0,169.0,175.0,215.0,417.0,443.0,1.35,110.0,191.0,54.516666666666666,33.5,51.5
989,2020-12-03,Jackson County Running,6.783333333333333,6.283333333333333,3.76,407.0,146.09077790101384,167.4852584915085,172.0,184.0,39.0,32.0,1.38,36.0,85.0,25.533333333333335,33.0,55.0
990,2020-12-02,Mobile County Running,6.366666666666666,5.683333333333334,8.05,856.0,161.9550676084502,175.46172438672434,179.0,192.0,127.0,133.0,1.41,129.0,193.0,51.21666666666667,21.5,56.0
991,2020-12-01,Jackson County Running,6.2,4.733333333333333,8.0,869.0,164.18889639869104,175.40111569324696,178.0,197.0,183.0,181.0,1.46,75.0,135.0,49.53333333333333,24.0,50.0
992,2020-11-30,Jackson County Running,6.75,3.533333333333333,6.04,652.0,153.64604206521426,172.45498015873017,174.0,227.0,62.0,59.0,1.37,36.0,88.0,40.7,27.5,45.0
993,2020-11-29,Jackson County Running,6.483333333333333,5.483333333333333,12.0,1286.0,173.59739149311912,177.66054047619045,176.0,227.0,201.0,199.0,1.41,64.0,135.0,77.81666666666666,43.5,54.0
994,2020-11-28,Mobile County Running,6.95,6.216666666666667,7.01,757.0,154.6741195157818,168.3783275071663,174.0,184.0,172.0,167.0,1.33,26.0,120.0,48.7,45.5,58.0
995,2020-11-27,Jackson County Running,6.65,5.7,9.0,968.0,162.89874195953317,176.0958546665752,177.0,188.0,191.0,188.0,1.37,62.0,135.0,59.86666666666667,41.0,66.0
996,2020-11-26,Jackson County Running,6.8,3.05,7.0,757.0,156.05179436603015,170.75316280795224,173.0,219.0,94.0,99.0,1.37,36.0,85.0,47.53333333333333,39.5,65.5
997,2020-11-25,Mobile County Running,6.5,5.516666666666667,9.01,963.0,162.9277406299437,176.24141092241086,176.0,189.0,125.0,126.0,1.4,128.0,208.0,58.61666666666667,52.5,71.5
998,2020-11-24,Jackson County Running,6.966666666666667,6.183333333333334,4.2,449.0,146.64444747853503,169.90089285714285,173.0,188.0,95.0,97.0,1.34,69.0,124.0,29.266666666666666,31.0,66.0
999,2020-11-23,Jackson County Running,6.833333333333333,6.266666666666667,7.0,754.0,155.61867902722372,169.84861790840736,174.0,182.0,54.0,59.0,1.36,36.0,88.0,47.833333333333336,37.5,60.0
1000,2020-11-22,Mobile County Running,6.566666666666666,5.783333333333333,10.01,1073.0,166.19598827491677,172.16802832357405,176.0,186.0,333.0,336.0,1.39,87.0,190.0,65.76666666666667,48.0,71.0
1001,2020-11-21,Oktibbeha County Running,6.75,6.233333333333333,6.58,710.0,154.6446719466466,169.5283228715728,175.0,184.0,101.0,124.0,1.36,259.0,336.0,44.38333333333333,44.5,74.0
1002,2020-11-20,Starkville Running,6.65,6.083333333333333,7.02,755.0,156.40484730651193,168.83031335465213,175.0,184.0,199.0,205.0,1.39,305.0,390.0,46.61666666666667,45.0,72.5
1003,2020-11-19,Starkville Running,6.75,6.1,6.0,647.0,152.96750653596342,171.51047258297262,174.0,184.0,85.0,83.0,1.37,315.0,374.0,40.46666666666667,40.0,68.5
1004,2020-11-18,Oktibbeha County Running,6.45,5.75,8.5,903.0,162.17806020267298,175.91556910491465,174.0,184.0,179.0,179.0,1.43,259.0,357.0,54.81666666666667,34.5,67.5
1005,2020-11-17,Oktibbeha County Running,6.616666666666667,5.933333333333334,7.0,747.0,156.49634366145594,169.80361173171366,178.0,186.0,119.0,112.0,1.37,240.0,302.0,46.36666666666667,34.5,66.5
1006,2020-11-16,Oktibbeha County Running,7.016666666666667,6.466666666666667,5.0,540.0,149.0961909257764,167.88130717104244,176.0,187.0,84.0,67.0,1.3,341.0,400.0,35.13333333333333,32.5,66.0
1007,2020-11-15,Oktibbeha County Running,6.566666666666666,5.75,10.0,1076.0,167.0414025848289,172.143795697223,175.0,190.0,282.0,285.0,1.4,259.0,361.0,65.61666666666666,39.0,68.0
1008,2020-11-14,Oktibbeha County Running,7.3,6.783333333333333,5.24,567.0,147.97551224744703,166.54536303565718,172.0,180.0,102.0,95.0,1.28,240.0,302.0,38.28333333333333,47.0,76.5
1009,2020-11-13,Oktibbeha County Running,6.666666666666667,5.766666666666667,8.02,861.0,159.37125130239684,175.59243270956398,173.0,180.0,198.0,214.0,1.4,259.0,356.0,53.43333333333333,45.5,75.0
1010,2020-11-11,Oktibbeha County Running,7.25,6.483333333333333,5.53,600.0,148.41526318977046,168.25570493069023,174.0,182.0,131.0,115.0,1.28,338.0,400.0,40.13333333333333,59.5,76.5
1011,2020-11-10,Starkville Running,6.733333333333333,6.033333333333333,6.0,646.0,151.8474223735158,169.2808834776335,175.0,190.0,191.0,197.0,1.37,304.0,390.0,40.38333333333333,61.0,76.5
1012,2020-11-09,Oktibbeha County Running,7.1,5.916666666666667,6.25,674.0,150.98039581476544,171.506763014763,175.0,188.0,110.0,112.0,1.29,259.0,344.0,44.3,59.5,77.0
1013,2020-11-08,Oktibbeha County Running,6.783333333333333,6.083333333333333,8.0,862.0,157.72391683334402,175.72905772005768,172.0,183.0,151.0,147.0,1.38,234.0,302.0,54.3,64.5,81.0
1014,2020-11-06,Starkville Running,6.683333333333334,6.116666666666666,8.0,868.0,159.32211890978118,175.5905943257256,173.0,183.0,220.0,225.0,1.39,322.0,390.0,53.483333333333334,56.0,77.0
1015,2020-11-05,Starkville Running,6.766666666666667,6.183333333333334,6.0,652.0,153.1921468107935,172.65223015873016,172.0,180.0,59.0,62.0,1.38,315.0,360.0,40.61666666666667,42.0,74.0
1016,2020-11-03,Oktibbeha County Running,6.583333333333333,6.016666666666667,7.73,836.0,160.05281756188893,171.97537119245624,179.0,188.0,177.0,186.0,1.37,289.0,368.0,50.916666666666664,33.5,70.5
1017,2020-11-02,Oktibbeha County Running,6.716666666666667,6.05,6.0,646.0,153.1737893258729,170.39066092241094,173.0,180.0,112.0,100.0,1.39,240.0,302.0,40.28333333333333,35.5,57.0
1018,2020-11-01,Starkville Running,6.933333333333334,6.283333333333333,4.21,457.0,146.68121447772967,169.66959798534796,171.0,190.0,91.0,81.0,1.35,323.0,388.0,29.216666666666665,42.5,66.0
1019,2020-10-30,Oktibbeha County Running,6.466666666666667,5.616666666666667,6.0,644.0,153.85311298954787,170.53991305916304,173.0,184.0,95.0,95.0,1.44,322.0,394.0,38.766666666666666,43.5,61.5
1020,2020-10-28,Oktibbeha County Running,6.466666666666667,5.483333333333333,5.0,538.0,149.1931497004677,170.05761114158173,174.0,249.0,153.0,164.0,1.43,298.0,348.0,32.333333333333336,70.5,76.5
1021,2020-10-23,Oktibbeha County Running,6.5,6.0,4.0,433.0,146.16609163338842,170.00996428571432,174.0,180.0,31.0,34.0,1.43,259.0,282.0,26.033333333333335,67.0,85.0
1022,2020-10-06,Oktibbeha County Running,6.85,4.816666666666666,10.0,1083.0,164.7380298276398,171.76656021899157,176.0,186.0,247.0,245.0,1.34,259.0,348.0,68.5,50.5,83.0
1023,2020-10-05,Oktibbeha County Running,6.966666666666667,6.35,8.0,856.0,156.6966927230434,174.61471428571426,172.0,186.0,79.0,76.0,1.34,269.0,308.0,55.7,53.0,77.0
1024,2020-10-04,Jackson County Running,6.95,6.366666666666666,4.82,519.0,147.92604144061642,169.5305123998006,173.0,184.0,96.0,104.0,1.33,77.0,135.0,33.516666666666666,49.0,79.0
1025,2020-09-30,Oktibbeha County Running,6.566666666666666,5.833333333333333,10.05,1079.0,166.5772729055488,172.37305496573222,180.0,190.0,271.0,256.0,1.36,289.0,385.0,65.95,49.0,81.0
1026,2020-09-29,Oktibbeha County Running,7.266666666666667,4.6,10.88,1152.0,161.52903188540824,167.6831515558315,176.0,206.0,74.0,72.0,1.25,259.0,341.0,79.05,51.0,75.0
1027,2020-09-28,Starkville Running,6.966666666666667,6.216666666666667,5.52,592.0,149.34647883016754,168.20244432201784,174.0,190.0,97.0,98.0,1.33,338.0,400.0,38.45,57.0,81.5
1028,2020-09-25,Oktibbeha County Running,7.083333333333333,4.083333333333333,10.35,1048.0,156.9844659641406,172.2824394492545,179.0,210.0,187.0,173.0,1.24,298.0,401.0,73.33333333333333,65.5,74.0
1029,2020-09-24,Starkville Running,7.0,6.5,2.46,268.0,140.37606481710213,168.93118003862085,178.0,186.0,26.0,42.0,1.29,343.0,402.0,17.183333333333334,59.5,71.0
1030,2020-09-24,Oktibbeha County Running,7.116666666666666,5.733333333333333,2.5,270.0,140.05785893751133,163.43081648550728,178.0,188.0,46.0,9.0,1.27,340.0,401.0,17.766666666666666,59.5,71.0
1031,2020-09-23,Oktibbeha County Running,6.383333333333334,5.7,13.01,1391.0,177.1230996978538,177.2117619047619,178.0,188.0,184.0,176.0,1.42,233.0,302.0,82.96666666666667,60.0,73.5
1032,2020-09-22,Oktibbeha County Running,6.6,4.1,12.49,1329.0,172.6644613656218,171.12542828282824,179.0,210.0,275.0,270.0,1.35,298.0,394.0,82.45,58.0,75.5
1033,2020-09-21,Oktibbeha County Running,6.733333333333333,6.2,8.01,868.0,158.83430868124543,174.9630476190476,181.0,196.0,77.0,73.0,1.32,269.0,308.0,54.016666666666666,57.5,80.5
1034,2020-09-20,Oktibbeha County Running,6.45,5.116666666666666,16.02,1721.0,187.03213006558332,176.67490367965368,182.0,196.0,394.0,399.0,1.37,269.0,384.0,103.36666666666666,62.0,83.5
1035,2020-09-19,Oktibbeha County Running,6.783333333333333,5.9,10.03,1082.0,164.4235225383198,171.10502984889695,181.0,188.0,185.0,168.0,1.31,197.0,314.0,67.96666666666667,62.0,81.0
1036,2020-09-18,Starkville Running,7.166666666666667,6.083333333333333,4.96,536.0,146.81866549213913,168.1992738377091,179.0,190.0,91.0,91.0,1.25,341.0,390.0,35.516666666666666,64.5,83.0
1037,2020-09-18,Oktibbeha County Running,7.483333333333333,6.733333333333333,4.07,442.0,143.4081465694375,170.98339285714286,179.0,188.0,71.0,61.0,1.2,342.0,401.0,30.416666666666668,64.5,83.0
1038,2020-09-18,Oktibbeha County Running,4.8,4.266666666666667,3.16,307.0,145.03262399157603,160.1740163676175,189.0,201.0,29.0,30.0,1.77,327.0,342.0,15.166666666666666,64.5,83.0
1039,2020-09-18,Oktibbeha County Running,6.95,4.866666666666667,2.52,270.0,140.1040892500063,164.77513491707566,176.0,203.0,154.0,152.0,1.31,297.0,352.0,17.516666666666666,64.5,83.0
1040,2020-09-17,Oktibbeha County Running,6.916666666666667,6.133333333333334,8.0,885.0,158.602022511358,175.22311654358708,180.0,231.0,144.0,159.0,1.29,321.0,402.0,55.31666666666667,69.0,91.5
1041,2020-09-16,Oktibbeha County Running,6.533333333333333,5.766666666666667,13.0,1423.0,177.58525746892778,178.24200000000002,181.0,188.0,204.0,187.0,1.36,187.0,312.0,84.91666666666667,70.5,80.5
